review_text,processed_text,label,source
13198954466,13198954466,1,dduongdev_shopee_raw
Giao hàng cực nhanh.,giao hàng cực,1,tiki_sentiment
76844590554,76844590554,0,dduongdev_shopee_raw
Đồ đẹp miễn chê luôn.,đồ đẹp miễn_chê,1,tiki_sentiment
"Chất lượng sản phẩm kém, không đáng giá tiền, 1 số chi tiết khác với trên hình quảng cáo.",chất_lượng sản_phẩm kém đáng_giá tiền chi_tiết hình quảng_cáo,0,tiki_sentiment
Giày hơi bị móp.,giày hơi móp,0,tiki_sentiment
"Order màu sữa thì shop ship sang màu xám,cả quần baggy lẫn yếm đều từ màu sữa nhưng hàng nhận được la xám (đừng nói là lầm cả 2 :)) okey đồ rẻ mình ko đòi hỏi nhiều nhưng đừng cẩu thả tới mức ko vắt sổ,mặc yếm mà dây yêm vải tưa tùm lum thấy ghê.",order màu sữa shop giao hàng màu xám quần_baggy lẫn yếm màu sữa hàng la xám đừng lầm okey đồ rẻ đòi_hỏi đừng cẩu_thả vắt sổ mặc yếm dây yêm vải tưa tùm_lum ghê,0,tiki_sentiment
Mà chuyển sang hồng nhiu hơn đỏ.,hồng_nhiu đỏ,0,tiki_sentiment
Bộ nỉ đẹp mê.. vừa túi tiền.,bộ_nỉ đẹp_mê túi_tiền,1,tiki_sentiment
85770561631,85770561631,0,dduongdev_shopee_raw
89961282489,89961282489,1,dduongdev_shopee_raw
Nhưng 2 hộp tím với hồng sao hơi bé 😢.,hộp tím hồng hơi bé,0,tiki_sentiment
"Áo size L nhưng hơi nhỏ,nhưng Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn❤️.",áo size hơi chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn,1,tiki_sentiment
"Tay khá ngắn, mình m6 52kg mặc như áo của em mình vậy á :«.",ngắn m6 52 kg mặc áo,0,tiki_sentiment
"Rất đáng tiền, Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời, Đóng gói sản phẩm rất đẹp và chắc chắn, Thời gian giao hàng rất nhanh,.",tiền shop phục_vụ chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn thời_gian giao hàng,1,tiki_sentiment
"Fom rộng, chất đẹp, mát.",fom rộng chất đẹp mát,1,tiki_sentiment
57436776553,57436776553,1,dduongdev_shopee_raw
10586295133,10586295133,0,dduongdev_shopee_raw
"In giấy lụa sờ thích lắm shop, k bị xước😄shop giao hàng nhanh, ảnh đẹp khỏi chê😻.",in giấy lụa sờ_thích shop xước shop giao hàng ảnh đẹp chê,1,tiki_sentiment
Váy khá ổn.,váy ổn,1,tiki_sentiment
"Áo dày dặn, y hình ❤️.",áo dày dặn y_hình,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời...nhưng chờ hơi lâu.,chất_lượng sản_phẩm tuyệt_vời chờ hơi,1,tiki_sentiment
"Chất lượng sản phẩm kém form áo nhỏ,không giống hình,chất vải nỉ mỏng,mịn.",chất_lượng sản_phẩm kém form áo hình_chất vải nỉ mỏng mịn,0,tiki_sentiment
Đẹp và rẻ.,đẹp rẻ,1,tiki_sentiment
91553686393,91553686393,0,dduongdev_shopee_raw
12134717237,12134717237,0,dduongdev_shopee_raw
Quần bị ra màu.,quần màu,0,tiki_sentiment
"Mua màu hồng nhẹ nhàng như hình mà shop lại giao cái màu hồng chóe nhất, màu chả giống hình tẹo nào cả.",mua màu hồng nhẹ_nhàng hình shop giao màu hồng_chóe màu chả hình_tẹo,0,tiki_sentiment
22236906191,22236906191,0,dduongdev_shopee_raw
Yêu thương ❤️.,yêu_thương,1,tiki_sentiment
42646405259,42646405259,0,dduongdev_shopee_raw
Hàng giao rất nhanh.,hàng giao,1,tiki_sentiment
67224472372,67224472372,0,dduongdev_shopee_raw
82538415043,82538415043,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn thời_gian giao hàng thời_gian giao hàng thời_gian giao hàng thời_gian giao hàng,1,tiki_sentiment
"Chất lượng sản phẩm tốt, giống hình.",chất_lượng sản_phẩm hình,1,tiki_sentiment
CSKH chưa tốt.,cskh,0,tiki_sentiment
Đây là tất cao cổ à?,tất_cao cổ,0,tiki_sentiment
Giao hàng nhanh chất lượng hợp giá tiền.,giao hàng chất_lượng hợp giá tiền,1,tiki_sentiment
38071943812,38071943812,0,dduongdev_shopee_raw
"Atermia rất ok, ấp nở gần hết luôn 👍👍👍.",atermia ấp nở,1,tiki_sentiment
Ncl vẫn ưng shop!,ncl ưng shop,1,tiki_sentiment
Tuy nhiên shop k support dù online thường xuyên.,tuy_nhiên shop support online thường_xuyên,0,tiki_sentiment
36154728237,36154728237,0,dduongdev_shopee_raw
35849998380,35849998380,0,dduongdev_shopee_raw
"CẢNH BÁO: Các anh chị em KHÔNG NÊN mua hàng shop này, chuyển thiếu hàng cho Khách, Sau đó nói chuyển hàng thiếu lại rồi.",cảnh_báo anh_chị_em mua hàng shop hàng hàng,0,tiki_sentiment
Hàng của chị thì đẹp khỏi bàn ạ!,hàng đẹp bàn,1,tiki_sentiment
16638621986,16638621986,0,dduongdev_shopee_raw
"Shop rất dễ thương nha, vải mịn mà mát cực!!!",shop dễ_thương nha vải mịn mát_cực,1,tiki_sentiment
84103720332,84103720332,0,dduongdev_shopee_raw
"Shop giao đủ hàng, chuẩn !",shop giao hàng chuẩn,1,tiki_sentiment
79389912377,79389912377,1,dduongdev_shopee_raw
Mong shop trước khi giao hàng kiểm tra kĩ lại dùm.,mong shop giao hàng kiểm_tra kĩ dùm,0,tiki_sentiment
Yêu cầu đổi lại 2 sản phẩm ạ.,yêu_cầu đổi sản_phẩm,0,tiki_sentiment
18030274342,18030274342,0,dduongdev_shopee_raw
Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Shop phục vụ khá tốt Thời gian giao hàng nhanh.,chất_lượng sản_phẩm đóng_gói sản_phẩm chắc_chắn shop phục_vụ thời_gian giao hàng,1,tiki_sentiment
84939283715,84939283715,0,dduongdev_shopee_raw
91002969475,91002969475,1,dduongdev_shopee_raw
16079479985,16079479985,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệtvời dep dong goi chac chan.,chất_lượng sản_phẩm tuyệtvời dep dong goi chac chan,1,tiki_sentiment
Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời.,tiền shop phục_vụ đóng_gói sản_phẩm đẹp chắc_chắn thời_gian giao hàng chất_lượng sản_phẩm tuyệt_vời,1,tiki_sentiment
91166145389,91166145389,0,dduongdev_shopee_raw
Rất đáng tiền nhưng áo hơi chât chút.,tiền áo hơi chât chút,1,tiki_sentiment
Vừa đẹp vừa rẻ nhất shopee 😘😘😘 Ưng Ưng.,đẹp rẻ shopee ưng ưng,1,tiki_sentiment
87488618735,87488618735,1,dduongdev_shopee_raw
Váy rất xinh.,váy xinh,1,tiki_sentiment
Chất lượng sản phẩm rất kém.,chất_lượng sản_phẩm kém,0,tiki_sentiment
13943067987,13943067987,1,dduongdev_shopee_raw
Sản phẩm như hình.,sản_phẩm hình,1,tiki_sentiment
Form hơi nhỏ ạ.,form hơi,0,tiki_sentiment
91077507730,91077507730,0,dduongdev_shopee_raw
Gửi nhầm size.,gửi nhầm size,0,tiki_sentiment
Tạm đc vải đẹp nhưng ko giống hình.,tạm vải đẹp hình,1,tiki_sentiment
74793672470,74793672470,0,dduongdev_shopee_raw
"Mình nhận hàng thấy rất ưng, sẽ ủng hộ shop tiếp nha.",hàng ưng ủng_hộ shop tiếp_nha,1,tiki_sentiment
Áo mặc thoải mái.,áo mặc thoải_mái,1,tiki_sentiment
"Tính mua 2 bộ mà lỡ tay ấn mua 3 bộ k để ý , thế là thiếu mất 1 vỏ gối ôm , ib hỏi shop làm sao để mua thêm vỏ gối ôm 20k nữa mà chắc shop bận quá k kịp trả lời .",mua lỡ ấn mua để_ý thế_là vỏ gối ôm ib shop làm_sao mua vỏ gối ôm 20 shop bận kịp trả_lời,0,tiki_sentiment
Chất liệu ko đep lắm.,chất_liệu đep,0,tiki_sentiment
25470627337,25470627337,1,dduongdev_shopee_raw
31241681296,31241681296,1,dduongdev_shopee_raw
Shop lớn mà làm ăn chán.,shop làm_ăn chán,0,tiki_sentiment
"Quần mỏng dính, chất tạm được.",quần mỏng dính chất tạm,0,tiki_sentiment
Sp giống hình.,sản_phẩm hình,1,tiki_sentiment
Chất luọng tốt mẩu mã lại đep.,chất luọng mẩu_mã đep,1,tiki_sentiment
Tạm đc thôi kg đẹp lắm nhưng tiền nào của nấy kg chắc chê shop bán đc.,tạm kg đẹp tiền kg chê shop,1,tiki_sentiment
Yêu chị chủ shop ❤.,yêu chủ shop,1,tiki_sentiment
Mua 4 cái size 34 mà mẫu này ko vừa.,mua size 34 mẫu,0,tiki_sentiment
"Áo đẹp, cổ áo hơi rộng.",áo đẹp cổ áo_hơi rộng,1,tiki_sentiment
Tuy hơi mỏng nhưng hình đẹp.,hơi_mo ng hi_nh đe,1,tiki_sentiment
Ko được nhiều kim tuyến như m nghĩ.,kim_tuyến,0,tiki_sentiment
Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Shop phục vụ rất kém Rất không đáng tiền Thời gian giao hàng rất chậm.,chất_lượng sản_phẩm kém chất_lượng sản_phẩm kém đóng_gói sản_phẩm kém shop phục_vụ kém tiền thời_gian giao hàng chậm,0,tiki_sentiment
"Đẹp lắm ạ , e nhận đc hàng sớm mà shop tư vấn nhiệt tình😭🤤.",đẹp hàng shop tư_vấn nhiệt_tình,1,tiki_sentiment
64560776568,64560776568,0,dduongdev_shopee_raw
Lên dáng ko đẹp như hình.,dáng đẹp hình,0,tiki_sentiment
12362054445,12362054445,0,dduongdev_shopee_raw
Vải cứng nhưng form rộng chất tốt mắc cũng ấm nhưng k hút mồ hôi đc ns chung cũng dc vs giá này vậy là tốt rồi các bạn nên mua nhé.,vải cứng form rộng chất tốt_mắc ấm hút mồ_hôi ns giá mua,1,tiki_sentiment
Sp đẹp.,sản_phẩm đẹp,1,tiki_sentiment
Ao gi ma mac vao vua nog vua ham...mac k de chiu..nhug lo mua oy ...dah chiu thui.,ao gi ma mac vao vua nog_vua ham_mac de_chiu nhug lo mua oy dah chiu thui,0,tiki_sentiment
"Bán hàng không có tâm, thiếu trung thực.",hàng tâm_thiếu trung_thực,0,tiki_sentiment
Chất lượng sản phẩm tốt mỗi tội hơi bị sứt ở đáy pin còn lại ổn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ tốt.,chất_lượng sản_phẩm tội hơi sứt đáy pin ổn đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ,1,tiki_sentiment
"Son lì, màu chuẩn, chỉ cần bôi một lớp mỏng là ok.",son_lì màu chuẩn bôi lớp mỏng,1,tiki_sentiment
36905370270,36905370270,0,dduongdev_shopee_raw
Ko nói về sản phẩm... nói về cách phục vụ... gửi nhầm size nhăn tin đên mặc dù hiện trực tuyến nhưng cả ngày ko phản hồi... định trả hàng nhưng thôi... mất công.... hi vong shop xem lại cách lm việc.,sản_phẩm phục_vụ gửi nhầm size nhăn đên mặc_dù hiện trực_tuyến phản_hồi định hàng mất_công hi_vong shop xem_lại lm,0,tiki_sentiment
Lần trước có mua rồi và được loại kích thước lớn hơn gấp đôi mà giá rẻ hơn nữa.,mua kích_thước gấp đôi giá rẻ hơn_nữa,0,tiki_sentiment
Vải dom áo ko giống trong hjnh giả tạo xấu xí.,vải dom áo hjnh giả_tạo xấu_xí,0,tiki_sentiment
17559061011,17559061011,0,dduongdev_shopee_raw
44700839049,44700839049,0,dduongdev_shopee_raw
12670754324,12670754324,0,dduongdev_shopee_raw
"Chất lượng sản phẩm tuyệt vời, quần mặc cực thoải mái luôn, co giãn tốt, màu sắc trang nhã.",chất_lượng sản_phẩm tuyệt_vời quần mặc cực thoải_mái co_giãn màu_sắc trang_nhã,1,tiki_sentiment
Hàng như hình.,hàng hình,1,tiki_sentiment
Mua 2 áo kg mặc dc cái nào.,mua áo kg mặc,0,tiki_sentiment
"Áo đẹp, shop nhiệt tình tư vấn :-).",áo đẹp shop nhiệt_tình tư_vấn,1,tiki_sentiment
13369364842,13369364842,1,dduongdev_shopee_raw
31167947784,31167947784,0,dduongdev_shopee_raw
12587398667,12587398667,0,dduongdev_shopee_raw
Áo với quần ok.,áo quần,1,tiki_sentiment
17045014646,17045014646,1,dduongdev_shopee_raw
Chưa bao giờ hài lòng như thế khi mua hàng qua mạng.,bao_giờ hài_lòng như_thế mua hàng mạng,1,tiki_sentiment
Duyên quá cơ vừa mở ra đã thấy ngay quả rách quần rồi.,duyên rách quần,0,tiki_sentiment
77160493002,77160493002,1,dduongdev_shopee_raw
"Áo khá đẹp, shop có tâm.",áo đẹp_shop tâm,1,tiki_sentiment
45319983927,45319983927,0,dduongdev_shopee_raw
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời.,đóng_gói sản_phẩm đẹp chắc_chắn thời_gian giao hàng chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời,1,tiki_sentiment
"Áo bị lỗi 1 bên tay, mình tay nhỏ mà còn chật vật để chui vào :))) shop nhớ kiểm tra trc khi gửi hành nhé.",áo lỗi mà_còn chật_vật chui shop kiểm_tra trc gửi hành,1,tiki_sentiment
Rat ngon ạ cảm on a.,rat ngon ạ_cảm on,1,tiki_sentiment
Rất đáng tiền.rất ưng.,tiền ưng,1,tiki_sentiment
"Shop phục vụ rất tốt, nhiệt tình tư vấn.",shop phục_vụ nhiệt_tình tư_vấn,1,tiki_sentiment
85770328556,85770328556,0,dduongdev_shopee_raw
Áo Chất lượng sản phẩm tuyệt vời Rất đáng tiền.,áo chất_lượng sản_phẩm tuyệt_vời tiền,1,tiki_sentiment
Váy rất đẹp quá ứng với giá tiền đó.,váy đẹp ứng giá tiền,1,tiki_sentiment
giày đẹp ngoài sức tưởng tượng luôn á. mà em nhỡ xóa hình rồi :(((( shop rất chu đáo nha hehe :33 mua còn đc ưu đãi nữa sẽ ủng hộ shop dài dài :33.,giày đẹp sức tưởng_tượng nhỡ xóa_hình shop chu_đáo nha hehe 33 mua ưu_đãi ủng_hộ shop dài_dài 33,1,tiki_sentiment
15716739353,15716739353,0,dduongdev_shopee_raw
"Tư vấn nhiệt tình kinh khủng khiếp, áo đẹp lắm ạ có điều chỉ dư hơi nhiều.",tư_vấn nhiệt_tình kinh_khủng_khiếp áo đẹp có_điều dư_hơi,1,tiki_sentiment
"Khá giống hình, mang vào cũng khá xinh. 😄.",giống_hình xinh,1,tiki_sentiment
Chất lượng áo ổn so với giá thành áo mặc mát mỗi tội sz s nhưng hơi to.,chất_lượng áo_ổn giá_thành áo mặc mát tội sz_s hơi to,1,tiki_sentiment
Mỏng nhưng chất ok.,mỏng chất,1,tiki_sentiment
76433048639,76433048639,0,dduongdev_shopee_raw
74622869998,74622869998,0,dduongdev_shopee_raw
Áo hơi nhỏ mk mặc k vừa Chất lượng sản phẩm tốt.,áo hơi mặc chất_lượng sản_phẩm,1,tiki_sentiment
30927959336,30927959336,0,dduongdev_shopee_raw
Màu đẹp.... thanks shop nhé...,màu đẹp thanks shop,1,tiki_sentiment
In lem màu.,in lem màu,0,tiki_sentiment
Chất lượng phù hợp tiền.,chất_lượng phù_hợp tiền,1,tiki_sentiment
Vải quá mỏng.,vải mỏng,0,tiki_sentiment
Vải ok.hơi mỏng xíu.,vải hơi mỏng_xíu,1,tiki_sentiment
30474068394,30474068394,1,dduongdev_shopee_raw
Shop nham lan khi đat mau xam trang shop giao mau xanh con hình mat cuoi thi lai la mat khóc nen hok thích.,shop nham_lan đat mau xam_trang shop giao mau xanh hi_nh mat cuoi thi lai_la mat kho nen hok thi ch,0,tiki_sentiment
Áo có vết bẩn ko giặt đc.,áo vết bẩn giặt,0,tiki_sentiment
75573425247,75573425247,0,dduongdev_shopee_raw
13297541878,13297541878,1,dduongdev_shopee_raw
Có điều gói hơi chắc quá.,có_điều gói hơi,0,tiki_sentiment
65121584648,65121584648,0,dduongdev_shopee_raw
85128082749,85128082749,0,dduongdev_shopee_raw
Áo rách.,áo rách,0,tiki_sentiment
Hàng nhận kg giống như hình mẩu.,hàng kg hình_mẩu,0,tiki_sentiment
80142101020,80142101020,0,dduongdev_shopee_raw
Thời gian giao hàng rất nhanh . shop dễ thương . đáng tiền mua lắm ik như hình luôn.,thời_gian giao hàng nhanh_shop dễ_thương tiền mua ik hình,1,tiki_sentiment
San pham dung hinh dep.,san pham_dung hinh dep,1,tiki_sentiment
Váy đẹp và rẻ.,váy đẹp rẻ,1,tiki_sentiment
75387358516,75387358516,1,dduongdev_shopee_raw
"áo vải dày dặn tốt, mẫu y hình, ship nhanh nhưng form áo quá rộng. mình order size M mà rộng như cái mền ý =)))).",áo vải dày_dặn mẫu y_hình giao hàng form áo rộng order size rộng mền_ý,0,tiki_sentiment
"Làm ăn thiếu trách nhiệm, giao thiêud hàng, sai màu, đã yêu cầu đổi màu + giao hàng thiếu, có thưa gửi đàng hoàng mà shop rep lại như con kẹc, đến giờ t đếch phải tôn trọng mấy đứa như m, làm ăn bố láo, t thí luôn cho m đấy. 😏😏😏😏.",làm_ăn trách_nhiệm giao thiêud hàng sai màu yêu_cầu đổi màu giao hàng thưa gửi đàng_hoàng shop_rep kẹc t_đếch tôn_trọng mấy đứa làm_ăn bố_láo t_thí đấy,0,tiki_sentiment
"Hàng đẹp, giá rất oki ạ.",hàng đẹp giá oki,1,tiki_sentiment
áo đẹp lắm.,áo đẹp,1,tiki_sentiment
"Tay áo bị lỗi, phải may lại ,nhìn chung giá tiền này ,chấp nhận chút ,ok hàng cũng o phiền.",tay_áo lỗi may nhìn_chung giá tiền chấp_nhận chút hàng o_phiền,1,tiki_sentiment
31495947557,31495947557,0,dduongdev_shopee_raw
"Thời gian giao hàng nhanh, được.",thời_gian giao hàng,1,tiki_sentiment
79776438735,79776438735,1,dduongdev_shopee_raw
74615506440,74615506440,0,dduongdev_shopee_raw
Hàng max đẹp.,hàng max đẹp,1,tiki_sentiment
Chất lượng sản phẩm rất kém Shop phục vụ rất kém Đóng gói sản phẩm rất kém Rất không đáng tiền.,chất_lượng sản_phẩm kém shop phục_vụ kém đóng_gói sản_phẩm kém tiền,0,tiki_sentiment
Good packaging.,good packaging,1,tiki_sentiment
78097028325,78097028325,0,dduongdev_shopee_raw
Nhưng rất xinh.,xinh,1,tiki_sentiment
"Sản phẩm rất tốt, chất liệu vải ok, giao hàng rất nhanh, a giao hàng rất tử tế và lịch sự vui tính.",sản_phẩm chất_liệu vải giao hàng nhanh_a giao hàng tử_tế lịch_sự vui_tính,1,tiki_sentiment
"Mình đặt trắng, be, đen , xanh rêu lại giao thành 2 màu đen.",trắng be đen xanh rêu giao thành màu đen,0,tiki_sentiment
71852672311,71852672311,0,dduongdev_shopee_raw
75416374853,75416374853,0,dduongdev_shopee_raw
12000270469,12000270469,0,dduongdev_shopee_raw
Nhiều đg may còn lỗi.,đg_may lỗi,0,tiki_sentiment
"Rất không đáng tiền, Chất lượng sản phẩm rất kém.",tiền chất_lượng sản_phẩm kém,0,tiki_sentiment
Vải mỏng.,vải mỏng,0,tiki_sentiment
"Đường may tệ, sản phẩm size quá nhỏ, định hình sản phẩm rất xấu!",đường may_tệ sản_phẩm size định_hình sản_phẩm xấu,0,tiki_sentiment
"Xin lỗi shop nhưng mà sản phẩm quá tệ, đóng gói ko cẩn thận, áo thì đường may kém, may xiên sẹo còn có chỗ ko thèm vắt sổ, dáng áo thì tệ khỏi nói, vải thì khi giặt phai tùn lum hết cả.",xin_lỗi shop nhưng_mà sản_phẩm tệ đóng_gói cẩn_thận áo đường may kém may xiên sẹo chỗ thèm vắt sổ_dáng áo tệ vải giặt phai tùn_lum,0,tiki_sentiment
35208525545,35208525545,0,dduongdev_shopee_raw
11128586279,11128586279,0,dduongdev_shopee_raw
"Chủ shop nhiệt tình,nc dễ thương lăm😍.",chủ shop nhiệt_tình_nc thương_lăm,1,tiki_sentiment
Gói hàng kĩ.,gói hàng kĩ,1,tiki_sentiment
Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn.,tiền đóng_gói sản_phẩm đẹp chắc_chắn,1,tiki_sentiment
Áo xinhh y hình ❤️❤️.,áo xinhh y_hình,1,tiki_sentiment
80714429013,80714429013,1,dduongdev_shopee_raw
12889691881,12889691881,0,dduongdev_shopee_raw
"lần đầu mua hàng shoppe mà ưng ý chất vải và giá tiền đến vậy,trừ khoảng giao hàng hơi chậm nhưng mà quần đẹp nên ko thành vấn đề hihi.",đầu mua hàng shoppe ưng_ý chất vải giá tiền trừ giao hàng hơi chậm nhưng_mà quần_đẹp thành vấn_đề hihi,1,tiki_sentiment
Quá tệ không như trong hình ☺️☺️☺️.,tệ hi_nh,0,tiki_sentiment
47120911242,47120911242,1,dduongdev_shopee_raw
Đóng nhầm hàg rất nhiều lần !,đóng nhầm hàg,0,tiki_sentiment
Sẽ mua tiếp nếu shop có mẫu nào mới.,mua tiếp shop mẫu,1,tiki_sentiment
Chất lượng rất tốt shop phục vụ nhiệt tình Rất đáng tiền.,chất_lượng tốt_shop phục_vụ nhiệt_tình tiền,1,tiki_sentiment
Tay mặc hơn ngắn xíu nhưng với mức giá là cho 5 sao lun.,mặc ngắn_xíu giá lun,1,tiki_sentiment
"vô cùng yêu thương, áo bao xinh, ship cũng nhanh nữa.",vô_cùng yêu_thương áo xinh giao hàng,1,tiki_sentiment
Chất dep.,chất dep,1,tiki_sentiment
16560615067,16560615067,0,dduongdev_shopee_raw
37630979755,37630979755,0,dduongdev_shopee_raw
Áo thì như hình nhg chất lượng thì kém Rất không đáng tiền.,áo hình_nhg chất_lượng kém tiền,0,tiki_sentiment
"Đặt màu xanh shop gửi màu đen, dây sạc buộc bằng chun k phải dây thép. kiểu k đc nguyên đai nguyên kiện lắm.",màu xanh shop gửi màu đen dây sạc buộc chun dây_thép kiểu nguyên_đai nguyên_kiện,0,tiki_sentiment
Ren mỏng mau rách.,ren mỏng mau rách,0,tiki_sentiment
Nhưng giao hàng hơi lâu.,giao hàng hơi,1,tiki_sentiment
65020822831,65020822831,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn.,chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời tiền shop phục_vụ đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn đóng_gói sản_phẩm đẹp chắc_chắn,1,tiki_sentiment
"Giày max đẹp luôn, mấy đứa bạn khen tới bến, cái shop gì mà rẹp li 94, nhân viên gọi điện xác nhận nghe ngọt như mía lùi.",giày max đẹp mấy đứa khen tới_bến shop rẹp_li 94 nhân_viên gọi điện xác_nhận mía lùi,1,tiki_sentiment
vậy ngay từ đầu đừng nói là mua lại. làm ăn kiểu vậy ai dám mua nữa?,đầu đừng mua làm_ăn kiểu dám mua,0,tiki_sentiment
Mình k có thời gian nên thôi dùng tạm.,thời_gian tạm,0,tiki_sentiment
49839666148,49839666148,1,dduongdev_shopee_raw
Chưa thấy shop nào bọc hàng có tâm như shop.,shop bọc hàng tâm shop,1,tiki_sentiment
Áo đẹp hơi mỏng.,áo đẹp hơi mỏng,1,tiki_sentiment
"Hàng đẹp, vải cũng đẹp.",hàng đẹp vải đẹp,1,tiki_sentiment
Shop nhiệt tình và chu đáo. 😍😍 Có dịp chắc chắn sẽ ủng hộ tiếp.,shop nhiệt_tình chu_đáo dịp chắc_chắn ủng_hộ tiếp,1,tiki_sentiment
Nói túm lại mặc vào form đẹp lắm.,túm mặc form đẹp,1,tiki_sentiment
Excellent product quality Excellent product quality.,excellent product quality excellent product quality,1,tiki_sentiment
15272556961,15272556961,0,dduongdev_shopee_raw
Hàng dep chat lượng tốt lan sau mua se quay lại shop.,hàng dep chat_lượng lan mua se shop,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn tiền shop phục_vụ tốt_shop phục_vụ thời_gian giao hàng,1,tiki_sentiment
32617570410,32617570410,1,dduongdev_shopee_raw
"Đã từng mua sp này-ren đẹp đường chỉ rất chắc chắn.K giống như của sh.Chỉ là hàng đặt may lại.Cẩu thả, ren đủ các thể loại.sh ns là để phân biệt.",mua sản_phẩm ren đẹp đường chắc_chắn sh hàng may cẩu_thả ren thể_loại sh ns phân_biệt,0,tiki_sentiment
Túi đẹp.,tu đe,1,tiki_sentiment
90563195556,90563195556,1,dduongdev_shopee_raw
"Chất lượng sản phẩm tuyệt vời- shop dễ thương còn tặng quà cho mình nữa, tuy nhiên tóc mình rất ngắn hem cột tóc đc hehe.",chất_lượng sản_phẩm tuyệt_vời shop dễ_thương tặng quà tuy_nhiên tóc ngắn_hem cột tóc hehe,1,tiki_sentiment
17516267006,17516267006,1,dduongdev_shopee_raw
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh.,đóng_gói sản_phẩm đẹp chắc_chắn chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng,1,tiki_sentiment
Cùng set nhưng cái to cái nhỏ nên trừ 1*.,set to trừ,0,tiki_sentiment
12132330166,12132330166,0,dduongdev_shopee_raw
82552705434,82552705434,1,dduongdev_shopee_raw
30772098783,30772098783,1,dduongdev_shopee_raw
Bị chật mông rồi ko có chỗ nới.hu.hu.uổng quá.,chật_mông chỗ nới hu hu uổng,0,tiki_sentiment
Đặt áo cổ tròn thỳ giao áo trễ vaiii.,áo cổ tròn thỳ giao áo trễ vaiii,0,tiki_sentiment
26908152219,26908152219,0,dduongdev_shopee_raw
"Chất lượng tốt, shop phục vụ rất tốt 😚.",chất_lượng tốt_shop phục_vụ,1,tiki_sentiment
Quá trình ship bị nát hộp bên ngoài .,quá_trình giao hàng nát_hộp,0,tiki_sentiment
"Tuy nhiên chất lượng hàng không đạt yêu cầu, vải xấu, đường may k đẹp, chỉ thừa và lỗi nhiều, màu in bị lem, áo bị ố màu.",tuy_nhiên chất_lượng hàng_không yêu_cầu vải xấu đường may đẹp thừa lỗi màu in lem áo màu,0,tiki_sentiment
San phẩm đẹp dáng chuẩn.,san_phẩm đẹp_dáng chuẩn,1,tiki_sentiment
"Gói hàng rất kỹ, Ok.",gói hàng kỹ,1,tiki_sentiment
57214741264,57214741264,1,dduongdev_shopee_raw
"Vai tạm được , so voi giá la chấp nhận.",vai tạm voi giá la chấp_nhận,1,tiki_sentiment
10719524117,10719524117,1,dduongdev_shopee_raw
