review_text,label,source
Làm ăn như cứt.!.,0,tiki_sentiment
Mặc vừa vặn.,1,tiki_sentiment
ban hang ko uy tin.,0,tiki_sentiment
81903818171,1,dduongdev_shopee_raw
29236505919,0,dduongdev_shopee_raw
Mỗi tội dây 1mm đan vào sẽ co lại nhiều .,0,tiki_sentiment
Vải ok vừa túi tiền.,1,tiki_sentiment
16335914440,0,dduongdev_shopee_raw
Vay qua dep.,1,tiki_sentiment
Dong goi rất ky vs chat luong de thuong chat da kug dx.,1,tiki_sentiment
Mình rất thích shop.,1,tiki_sentiment
Ai đang băn khoăn thì cứ mua nhé.,1,tiki_sentiment
Hình to không giống ảnh minh hoạ.,0,tiki_sentiment
55115614827,0,dduongdev_shopee_raw
89148943522,0,dduongdev_shopee_raw
Sản phẩm tốt còn được tặng quà nữa.,1,tiki_sentiment
Áo đẹp chất đẹp ko mua hơi phí 😍.,1,tiki_sentiment
Mặc như áo thun bth chứ ko dấu quần đc mặc dù mình cao có 1m5.,0,tiki_sentiment
78666677316,0,dduongdev_shopee_raw
85129174550,0,dduongdev_shopee_raw
Màu hơi khác 1 chút nhưng k sao.,1,tiki_sentiment
Quá đẹp quá rẻ ... rất hài lòng Shop phục vụ rất tốt.,1,tiki_sentiment
1Không đc dày như ảnh.,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.ao cung rất dep.,1,tiki_sentiment
"Vải đẹp dáng đẹp, y hình , cảm ơn chị chủ shop.",1,tiki_sentiment
Baseus Củ Sạc Bộ Cáp Nhanh PD 20W GaN 5 Sạc điện cho Không Nóng Máy An Toàn Ổn Định,1,khngxuninh_shopee_tiki
"Bít là lấy màu ngẫu nhưng phải khác nhau chứ,mua 8cái hết 3-4 lcái giống nhau.",0,tiki_sentiment
Đáng đồng tiền.,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh.,1,tiki_sentiment
80019595313,1,dduongdev_shopee_raw
Áo thun chất đẹp!,1,tiki_sentiment
Áo có mỗi 1 sz mà bé thế này.,0,tiki_sentiment
90001201601,1,dduongdev_shopee_raw
Quá xinh quá đẹp quá rẻ 😘.,1,tiki_sentiment
Chất lượng tốt mà hơi rộng mà thôi cho shop 5 sak.,1,tiki_sentiment
Hợp túi tiền 💰.túi sách ok.giao hàng hơi lâu chút ạ.,1,tiki_sentiment
11787178423,0,dduongdev_shopee_raw
Nhưng mình mặc hơi chật ở bụng.,0,tiki_sentiment
Nhưng hàng k tốt.,0,tiki_sentiment
85747747326,0,dduongdev_shopee_raw
K nhu mong đợi...k nghĩ form lớn như vậy..,0,tiki_sentiment
Size.nhỏ nh dc cái vải nỉ rất tốt.,1,tiki_sentiment
Chất vải Okie.,1,tiki_sentiment
Shop ban hang lua doi khách thi chẳng đáng sao nao.,0,tiki_sentiment
59896719919,0,dduongdev_shopee_raw
78401137488,0,dduongdev_shopee_raw
Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời.,1,tiki_sentiment
K check đc mã vạch.,0,tiki_sentiment
19626074778,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh Shop phục vụ rất cmn tốt @@.,1,tiki_sentiment
85718960156,0,dduongdev_shopee_raw
Áo này chắc 40kg trở xuống mới mặc dc.,1,tiki_sentiment
69952114362,0,dduongdev_shopee_raw
Chất lượng tốt -đáng giá tiền - giao hàng nhanh -.,1,tiki_sentiment
46841248863,1,dduongdev_shopee_raw
72584869593,0,dduongdev_shopee_raw
"Vỏ hộp hơi cũ, rách. túi bên trong cũng cũ.",0,tiki_sentiment
80196794214,1,dduongdev_shopee_raw
Sẽ còn ủng hộ shop dài dài :*.,1,tiki_sentiment
Không đáng tiền bị méo nhg may kh giống những cái còn lại kh bắt trả hàng là may r đó shop Rất không đáng tiền.,0,tiki_sentiment
giao hang nhanh . sp ok.,1,tiki_sentiment
85506267078,0,dduongdev_shopee_raw
Shop phục vụ rất tốt .Chất lượng sản phẩm tuyệt vời .minh mua 2lan roi đều rất ưng.,1,tiki_sentiment
Mua hàng mấy lần rui.,1,tiki_sentiment
75284651675,1,dduongdev_shopee_raw
Son nhìn siêu yêu 👏👏.,1,tiki_sentiment
Quần rộng thùng thình.,0,tiki_sentiment
"Áo vải mỏng, in kém, nhưng với giá này là trên cả tuyệt vời rồi.",1,tiki_sentiment
Còn được tặng thêm 1 gói mask và cả bức thư xinh xinhh nữa ❤.,1,tiki_sentiment
Shop đáng yêu vch còn tặng mình kẹo mút nữa :))).,1,tiki_sentiment
Áo đẹp chủ shop nhiệt tình lần sau có dịp sẽ tiếp tục ủng hộ 😊.,1,tiki_sentiment
33280188404,1,dduongdev_shopee_raw
Hàng đep hơn mong đợi.,1,tiki_sentiment
66827909003,1,dduongdev_shopee_raw
Giao sai mau roi.,0,tiki_sentiment
41673433964,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn mặc rất đẹp.,1,tiki_sentiment
17237526231,1,dduongdev_shopee_raw
13690840305,1,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,1,tiki_sentiment
76051913252,1,dduongdev_shopee_raw
Màu trắng thì nhìn trông cũ :).,0,tiki_sentiment
Nhưng cho shop 5* vì áo khá ok so vs giá.,1,tiki_sentiment
"Hàng đẹp, rất đáng tiền !",1,tiki_sentiment
13679468164,1,dduongdev_shopee_raw
"Sản phẩm đẹp, mang êm chân.",1,tiki_sentiment
chất ok.may dep.sẽ ủng hộ shop nh.,1,tiki_sentiment
65491154842,0,dduongdev_shopee_raw
"Tem mác đầy đủ,đóng gói cẩn thận chắc chắn,mua sạc dự phòng của shop nhiều lần rồi nên rất yên tâm.",1,tiki_sentiment
Điểm trừ duy nhất mình mua huarache đỏ đế trắng của nike thì hộp là hộp adidas 😀 mong shop lưu ý.,1,tiki_sentiment
Mặc siêu siêu thích ý.😊.,1,tiki_sentiment
Bỏ luôn cái áo.,0,tiki_sentiment
"Đóng gói sản phẩm rất đẹp và chắc chắn, chất liệu đẹp nhưng mặc trog áo bẩn và bị thâm nhiều chổ, from áo rất đẹp.",1,tiki_sentiment
"Sản phẩm đẹp, ưng ý nhé shop.",1,tiki_sentiment
Tuy nhiên.,1,tiki_sentiment
Hàng xấu giao hàng lâu hộp thì móp méo.,0,tiki_sentiment
Mặc rất ưng.,1,tiki_sentiment
Mình ko trả hàng vì xa lại tốn ship.,0,tiki_sentiment
"Áo đẹp, không mỏng, chất liệu thoải mái, form đẹp.",1,tiki_sentiment
Size nữ hơi to so với m .,0,tiki_sentiment
"Vai dep, ko dày ko mỏng.",1,tiki_sentiment
16684769129,0,dduongdev_shopee_raw
84293064313,1,dduongdev_shopee_raw
Chủ shop nhiệt tình lắm luôn.,1,tiki_sentiment
"Form đẹp, shop còn tặng 1 gương mini dễ thương.",1,tiki_sentiment
Hàng giao hơi chậm.,0,tiki_sentiment
41381816336,1,dduongdev_shopee_raw
Đóng gói sản phẩm rất kỹ càng.,1,tiki_sentiment
Chỉ có điều hơi đặc nên khi đổ sản phẩm ra dùng hơi rối xí...,0,tiki_sentiment
64836217599,1,dduongdev_shopee_raw
"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rất tốt, đáng tiền lắm nha các bạn.",1,tiki_sentiment
87501488764,1,dduongdev_shopee_raw
shop có ns là rất bận nhưng phục vụ rất tốt. chất lượng sản phẩm rất ok. ko chê vào đâu dc.,1,tiki_sentiment
Thời gian giao hàngrat nhanh.,1,tiki_sentiment
16603569529,0,dduongdev_shopee_raw
75386692786,0,dduongdev_shopee_raw
33931411999,0,dduongdev_shopee_raw
"Chất lượng sp cũng ổn, nhưng giao hàng ko đúng size mình yêu cầu.",1,tiki_sentiment
Đen nhìn 0 đẹp như hình.,0,tiki_sentiment
Áo k giống hình lắm.,0,tiki_sentiment
11514789007,0,dduongdev_shopee_raw
Túi may chắc chắn.,1,tiki_sentiment
Hàng y ảnh nha.,1,tiki_sentiment
86383908214,0,dduongdev_shopee_raw
"Hàng đúng hình, âm.thanh ổn, giá cả hợp lý.",1,tiki_sentiment
"Vải mát, form ok.",1,tiki_sentiment
"Quần khác với trong ảnh, size bé như size 27-28, muốn trả hàng hoàn tiền, mặc ko vừa mong shop Thoòng cảm cho khách hàng.",0,tiki_sentiment
tạm thôi... hoàn thiện ko tốt lắm... còn phần thừa k gọt hết.,0,tiki_sentiment
"Hàng đẹp, giao hàng nhanh, Chất lượng sản phẩm tuyệt vời.",1,tiki_sentiment
Anh ship rất nhiệt tình ạ.,1,tiki_sentiment
30099293276,0,dduongdev_shopee_raw
Hang đep mà đơt trước áo da bò may tay meo hóa khach mới măt vô là súc lên môt khúc.,1,tiki_sentiment
Mà chắc mình to nên mặc hơi xấu hihi.,1,tiki_sentiment
87748738492,0,dduongdev_shopee_raw
"Áo này xinh lắm luôn nè, chúc shop buôn may bán đắt, nhớ để ý rep tin nhắn khách là đc nhé,mình chụp review cho bạn nào còn lăn tăn nhé.",1,tiki_sentiment
Hàng đẹp y hình nhưng mua 2 set thì 1 set thiếu mất 1 cái 😌😌😌😌shop chú ý hơn nha.,0,tiki_sentiment
Chất vải mặc vào khá ngứa.,0,tiki_sentiment
"Nào ngờ về ktr lại thì phần tay áo của cái áo trắng đc cắt vuông vức thế này đây, mặc vào nhìn rất kì, kiểu như mới bit cắt may áo z @@ so sánh cái áo đen mình mua shop khác thì tay áo họ làm cong mặc vào rất đẹp..@@ hk bit cái này shop có cho đổi hk.",0,tiki_sentiment
Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt.,1,tiki_sentiment
Túi bọc hàng hơi bị bục xíu chắc do vận chuyển.,1,tiki_sentiment
Shop bán hành không uy tín.,0,tiki_sentiment
"Áo chất đẹp, mặc nhẹ, chất mát.",1,tiki_sentiment
Rất đáng tiền❤️.,1,tiki_sentiment
39563412915,0,dduongdev_shopee_raw
Không đúng chất lượng với giá 400k..nó chỉ đáng 150k.,0,tiki_sentiment
77742605879,1,dduongdev_shopee_raw
11440965836,1,dduongdev_shopee_raw
hương sả chanh ko thơm. mùi hắng.,0,tiki_sentiment
Chất len cũng không phải tốt lắm nhưng với giá tiền thì cũng tạm được...,0,tiki_sentiment
17128872983,1,dduongdev_shopee_raw
Quá đẹp.,1,tiki_sentiment
Tiền nào vải đấy.,1,tiki_sentiment
78706325739,0,dduongdev_shopee_raw
72867557425,0,dduongdev_shopee_raw
75709997824,0,dduongdev_shopee_raw
Thanks shop vì đã gửi gấp cho mình 😍 Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt.,1,tiki_sentiment
Đậm quá.,1,tiki_sentiment
89508392442,1,dduongdev_shopee_raw
Sao bé qua thôi khó.,1,tiki_sentiment
"Shop giao ko đúng sản phẩm, mình báo đổi trực tiếp và phụ phí ship cho nhanh.",0,tiki_sentiment
85134134624,1,dduongdev_shopee_raw
Thoi gian giao hang rat nhanh !,1,tiki_sentiment
Đep lắm ạ.,1,tiki_sentiment
Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,1,tiki_sentiment
Mình 1m55. 45kg mặc size M hơi trật. các bạn khác nếu mua thì nhích lên 1 size.,1,tiki_sentiment
Hơi xấu so với 2 màu kia :v.,1,tiki_sentiment
K có j phàn nàn về sp.,1,tiki_sentiment
Mũ hơi to.,0,tiki_sentiment
Áo chất đáng giá tiền.,1,tiki_sentiment
"Sản phẩm co giãn OK lắm, chất vải mặt nữa.",1,tiki_sentiment
"Rất đẹp luôn 😚💓 Có co giãn nửa , mặc thích lắm luôn 😎💓.",1,tiki_sentiment
"Chất vải hơi dễ nhăn nhưng dáng váy đẹp, ko lỗi gì.",1,tiki_sentiment
Rất đáng tiền Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt.,1,tiki_sentiment
31219265896,0,dduongdev_shopee_raw
Áo đẹp vải tốt.Hài lòng.hy vọng mua tiếp sẽ vẫn chất lượng như vậy.cho 5 sao.,1,tiki_sentiment
Mình m50 46kg mặc ống quần hơi rộng nhưng vải đẹp là ưng rồi ❤️.,1,tiki_sentiment
Áo vải đẹp lắm ạ Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,1,tiki_sentiment
90923285304,0,dduongdev_shopee_raw
Shop rất niem nở với KH...nhiệt tình....,1,tiki_sentiment
"rất hợp tiền, thiết kế khá giống hàng auth :-)))),nhưng hơi nặng, à còn về đôi tất tặng kèm thì chưa yêu thương đc.",1,tiki_sentiment
88192340883,1,dduongdev_shopee_raw
12985297129,1,dduongdev_shopee_raw
"Có hộp chắc chắn, nhưng giấy dễ gãy.",1,tiki_sentiment
"Giao sai màu,nói cho shop thì shop k chịu nhận sai,chán😔.",0,tiki_sentiment
"Shop phục vụ rất tốt, chất được.",1,tiki_sentiment
36472622108,0,dduongdev_shopee_raw
87547858046,1,dduongdev_shopee_raw
11770195204,0,dduongdev_shopee_raw
Giao hàng châm.,0,tiki_sentiment
28138438031,0,dduongdev_shopee_raw
82679266711,1,dduongdev_shopee_raw
37874191993,0,dduongdev_shopee_raw
Giày đẹp kinh khủng khiếp...mạng êm chân vãi 😂.,1,tiki_sentiment
86536988119,0,dduongdev_shopee_raw
80023701184,0,dduongdev_shopee_raw
"Sp chất lượng rất kém, ko dám mặc sợ rách !",0,tiki_sentiment
Áo tay ngắn còn hình dán chứ không phải in nữa .,0,tiki_sentiment
Bộ màu vàng và màu hồng chất liệu và đườg may đều ổn.,1,tiki_sentiment
"Có máy rồi lại ko thể mua được phim để chụp, các hiệu ảnh đã bỏ phim từ lâu và cũng ko có chỗ nào rửa phim.",1,tiki_sentiment
bé hơn size so với giày thường đi ko thoải mái ....,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Chất sờ siêu thích mà ấm sẽ ủng hộ shop dài.,1,tiki_sentiment
Shop phục vụ khá tốt Đáng đồng tiền Chất lượng sản phẩm tốt.,1,tiki_sentiment
76280732683,1,dduongdev_shopee_raw
Cảm ơn shop vì món quà nhỏ.,1,tiki_sentiment
80614005608,1,dduongdev_shopee_raw
"Đóng gói sản phẩm rất đẹp và chắc chắn, giao rất nhanh trong 2-4 giờ, shipper khá thân thiện, chăm sóc KH tốt.",1,tiki_sentiment
Shop rất tốt.,1,tiki_sentiment
87057537551,0,dduongdev_shopee_raw
Tam Được,1,tiki_sentiment
Đẹp dã man 😍.,1,tiki_sentiment
Đẹp vượt mong đợi.,1,tiki_sentiment
12060779416,1,dduongdev_shopee_raw
"Hàng giao ko đúng size, nhảy size lung tung nhưng vẫn ghim size l, mặc cái rộng cái chật. đồng ý giá áo tương đối rẻ nhưng chất vải rất ko đáng đồng tiền.",0,tiki_sentiment
Nhanh gọn lẹ .,1,tiki_sentiment
50 kg mặc size M khá ôm.,1,tiki_sentiment
12743227544,1,dduongdev_shopee_raw
76095182466,1,dduongdev_shopee_raw
"đôi này tặng vợ vợ mang hơi to, nhưng sẽ vẫn tiếp tục ủng hộ vì chủ shop quá nhiệt tình. cam ơn shop rất nhiêu ^^.",1,tiki_sentiment
Chất vải chưa đẹp lắm nhưng dù s như thế là hợp với giâ tiền rồi.,1,tiki_sentiment
"Hàng đẹp,dày và giao màu rất đúng với yêu cầu.sẽ ủng hộ shop tiếp.",1,tiki_sentiment
Tuyệt vời cho sản phẩm .Mọi ng ai thích kiểu quần này thì cứ mua của shop là chuẩn.,1,tiki_sentiment
Cực cực cực ưng!,1,tiki_sentiment
15556926880,0,dduongdev_shopee_raw
70299536537,1,dduongdev_shopee_raw
77763462892,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt.,1,tiki_sentiment
Chất lượng quá yếu kém.,0,tiki_sentiment
"Áo hơi to trên 55kg thì vừa hơn, Đóng gói sản phẩm chắc chắn Shop phục vụ khá tốt Thời gian giao hàng nhanh.",1,tiki_sentiment
Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn.,1,tiki_sentiment
"Màu áo bên ngoài đẹp hơn trong ảnh nha, kiểu dáng đúng như shop đăng lun, rất rất ưng.",1,tiki_sentiment
Vải đẹp y hình.,1,tiki_sentiment
30094372101,0,dduongdev_shopee_raw
37866739874,0,dduongdev_shopee_raw
Thanks shop nhe.,1,tiki_sentiment
Đường may chỗ quai trên hơn ẩu và lệch.,0,tiki_sentiment
Nói chung là hợp với giá.,1,tiki_sentiment
"Đóng gói sản phẩm rất đẹp và chắc chắn, hàng k đẹp.",0,tiki_sentiment
25195497012,1,dduongdev_shopee_raw
"Từ đường may tới chất vải đều đẹp, chất vải giống hình mẫu thứ 2, 3 của shop.",1,tiki_sentiment
"Đẹp, dễ thương, trẻ trung, mát mẻ thoải mái là những từ mình muốn review về hai bộ đồ lanh này để các bạn chưa mua thì mua mặc ủng hộ shop này nhớ. có dây co rút được nên thích kín có kín mà thích hở cũng có hở.",1,tiki_sentiment
Nói chung ưng.vẫn đag đặt thêm trong đợt sale.,1,tiki_sentiment
yêu^^.,1,tiki_sentiment
Vai dc.,1,tiki_sentiment
66839298868,1,dduongdev_shopee_raw
Chất lượng hợp vs giá tiền.,1,tiki_sentiment
Shop cũng nhiệt tình.,1,tiki_sentiment
90205605319,1,dduongdev_shopee_raw
Áo mặc êm.,1,tiki_sentiment
77616873604,1,dduongdev_shopee_raw
Mẫu mã đẹp.,1,tiki_sentiment
"Nhận hàng song mà thất vọng tràn trề, màu son gì mà giống màu mắm ruốc lâu năm da bị hư, cũng may là mua lúc giảm giá 9k.",0,tiki_sentiment
10590956811,1,dduongdev_shopee_raw
"Rất đáng tiền, áo rất đẹp 👍👍.",1,tiki_sentiment
Chất liệu đẹp nhưng viền cúc áo không được thẳng.,1,tiki_sentiment
15867416760,0,dduongdev_shopee_raw
72385672888,0,dduongdev_shopee_raw
87965532290,1,dduongdev_shopee_raw
vải đẹp xuất sắc.,1,tiki_sentiment
"Chất vải dày, lưng thun thiết kế hữu ích cho mọi size bụng.",1,tiki_sentiment
Form to mặc vừa đẹp luôn hii.,1,tiki_sentiment
"Vải đẹp, màu sắc chất liệu y hình.",1,tiki_sentiment
Quần mềm và mỏng mát.,1,tiki_sentiment
Áo đẹp vải đẹppppppp 🍑.,1,tiki_sentiment
76211742398,0,dduongdev_shopee_raw
Hàng giống hình nhưng vải k giống.,0,tiki_sentiment
16904012017,0,dduongdev_shopee_raw
Chất luong sp tôt.,1,tiki_sentiment
"Đệm mỏng mà bè bè, chứ không tròn, không nâng ngực, mặc không ôm ngực.",0,tiki_sentiment
"Nhưng chất vải thì siêu tệ. 200k mà chất vải nhăn, xấu như hàng 50-70k vậy.",0,tiki_sentiment
Màu ko giống trong hình thất vọng quá.,0,tiki_sentiment
Giong hinh Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,1,tiki_sentiment
83611938878,0,dduongdev_shopee_raw
75556635249,0,dduongdev_shopee_raw
73554332626,0,dduongdev_shopee_raw
70599417260,1,dduongdev_shopee_raw
Chất lượng sản phẩm tốt!,1,tiki_sentiment
GÓI hàng cẩn thận hơn nhé ==.,0,tiki_sentiment
83233109422,0,dduongdev_shopee_raw
Bị Giao hàng nhanh lưu kho mất gần 1 tuần!,0,tiki_sentiment
Chất áo và form ko giống trong hình.,0,tiki_sentiment
75546729106,0,dduongdev_shopee_raw
Áo đẹp và giống hình lắm.,1,tiki_sentiment
79655409908,1,dduongdev_shopee_raw
Chất vải dày dặn form rộng.,1,tiki_sentiment
76583731391,0,dduongdev_shopee_raw
Với giá là quá rẻ rồi.,1,tiki_sentiment
Màu ngoài ko giống trong ảnh nhưng chất lượng khá ok với giá.,1,tiki_sentiment
"Hàng này hết nên dc chị chủ inbox tư vấn tận tình đổi sang mẫu khác màu đỏ luôn, phải nói là quá ưng ạ.",1,tiki_sentiment
Áo thì hôi muì keo kinh khủng😱.,0,tiki_sentiment
"chủ shop rất tử tế khi cho mình hoàn hàng với lý do không vừa ý. cực kì ưng nên vẫn quay lại ủng hộ shop, lần này chỉ mua quần thui và cực kì hài lòng ❤️ chúc shop luôn buôn may bán đắt !",1,tiki_sentiment
"Giao nhanh, sẽ ủng hộ nữa.",1,tiki_sentiment
"Gói hàng kỹ, khi mình nhận được cảm giác giống được tặng quà.",1,tiki_sentiment
Chất lượng sản phẩm tạm được.giống hình.,0,tiki_sentiment
"Áo vải mềm mát mặc mùa hè thoải mái lắm, bạn chủ shop nc dễ thương 😊.",1,tiki_sentiment
42407544141,0,dduongdev_shopee_raw
rat đep.,1,tiki_sentiment
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh .,1,tiki_sentiment
Mặc vào khỏi chê lun c shop dt lém.,1,tiki_sentiment
66991828452,0,dduongdev_shopee_raw
82499292440,1,dduongdev_shopee_raw
"áo đẹp, mát rẻ, cho 10 sao luôn, giống hệt áo đồng phục cty tớ nên đã giới thiệu 1 cơ số người mua thêm.",1,tiki_sentiment
K chê đi đâu đc.,1,tiki_sentiment
Thật sự chưa hài lòng lắm về cách pvu.,0,tiki_sentiment
Quần áo xước vải nhiều chỗ.,0,tiki_sentiment
Đặt quần trơn mà giao quần rách vậy shop.,0,tiki_sentiment
74662615292,0,dduongdev_shopee_raw
Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền.,1,tiki_sentiment
75275533004,0,dduongdev_shopee_raw
15198762046,0,dduongdev_shopee_raw
44398057592,0,dduongdev_shopee_raw
Nói chung là rất thích😘.,1,tiki_sentiment
"gậy chính hãng, cầm chắc tay.",1,tiki_sentiment
47586249416,0,dduongdev_shopee_raw
57795052873,0,dduongdev_shopee_raw
91563131407,1,dduongdev_shopee_raw
Bị dãn phần cuối ống tay với cuối thân áo.,1,tiki_sentiment
72587457346,0,dduongdev_shopee_raw
"Chất lượng ok, chủ shop rất nhiệt tình, thời gian giao hàng nhanh, ngoài ra còn đc gửi tặng lời chúc và móc khoá rất đẹp!",1,tiki_sentiment
84271123242,0,dduongdev_shopee_raw
"Bình rất chắn chắn, đẹp, xài tốt, vote cho shop.",1,tiki_sentiment
Tuy đóng gói ko đẹp nhưng hàng đẹp.,1,tiki_sentiment
24385928582,1,dduongdev_shopee_raw
ko giống lắm.dây mũ như dây giày ý.lại mỏng nữa.,0,tiki_sentiment
Tốt bền gói hàng chắc chắn.,1,tiki_sentiment
Nhin cuq duoc nhuq hk ung lam.,0,tiki_sentiment
Thất vọng với sản phẩm.,0,tiki_sentiment
Quả ngực mặc vô nhìn cứ bị nhọn chứ ko có tròn.,1,tiki_sentiment
Quần ghi sữa so với quần vàng nhạt 1 trời 1 vực.,0,tiki_sentiment
34920067947,0,dduongdev_shopee_raw
Gel làm sạch da mặt mà ko bị khô da rất thích.,1,tiki_sentiment
"Hàng nguyên seal, tai nghe tặng kèm lởm, đặt màu đỏ giao màu đen!",0,tiki_sentiment
Tiếc là shop bán ít đồ k khuân mệ cả shop mất.,1,tiki_sentiment
66992868538,1,dduongdev_shopee_raw
K bằng đợt trc mình mua.,1,tiki_sentiment
39566843706,0,dduongdev_shopee_raw
88712309864,0,dduongdev_shopee_raw
Các bạn ai đặt nên lấy nhỉnh hơn 1 số.,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng tạm được Đáng đồng tiền.,1,tiki_sentiment
10696915487,1,dduongdev_shopee_raw
Rất đáng tiền Chất lượng sản phẩm tuyệt vời.,1,tiki_sentiment
Chất vải voan lụa chứ kp vải lụa.,0,tiki_sentiment
78690251933,1,dduongdev_shopee_raw
San phẩm không giong với Hinh.,0,tiki_sentiment
13010444656,1,dduongdev_shopee_raw
"Kiểu váy lỏng lẻo, cột vai, mặc khá nguy hiểm.",0,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Nhìn đẹp đeo vào hợp cảm giác chân dài giá vừa tiền hài lòng.,1,tiki_sentiment
67983300627,0,dduongdev_shopee_raw
Ao đẹp như ý Chất lượng sản phẩm tuyệt vời.,1,tiki_sentiment
69537875077,0,dduongdev_shopee_raw
"Áo đúng màu, form vừa người, chất khá mềm, nói chung là ổn so với giá phải trả.",1,tiki_sentiment
"Áo đẹp, chủ shop nhiệt tình và giao hàng rất nhanh.",1,tiki_sentiment
Quần đẹp lắm ạ...chim ưng lắm.,1,tiki_sentiment
"Shop giao hàng ko đúng mẫu, chọn màu ghi giao màu hồng, không uy tín.",0,tiki_sentiment
"đẹp,mặc mát, thoải mái, không phai màu Chất lượng sản phẩm tuyệt vời.",1,tiki_sentiment
Chỉ dư nhiều.,0,tiki_sentiment
72754355719,0,dduongdev_shopee_raw
"Vải hơi mỏng mùa đông mặc chắc lạnh 😁, nhg mà chất thích lắm luôn ý, lên dáng quần cũng đẹp.",1,tiki_sentiment
áo rất đẹp ^^ và giao hàng nhanh nữa ạ :)).,1,tiki_sentiment
"Giao sai màu, sai size.",0,tiki_sentiment
Thời gian mới biết độ bền!,1,tiki_sentiment
Rất đáng tiền Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời sẽ vẫn ủng hộ shop.,1,tiki_sentiment
Shop đã phản hồi gửi lại hàng thêm .,1,tiki_sentiment
Mình rất hài lòng với sản phẩm của shop!,1,tiki_sentiment
Form áo rất đẹp và vải rất tốt Chất lượng sản phẩm tuyệt vời.,1,tiki_sentiment
Áo đẹp kinh khủng khiếp chất vải đúng kiểu em thích luôn.,1,tiki_sentiment
Pin 8000 mà sạc 7plus được 1 lần sạc.,0,tiki_sentiment
Shop dễ thương.,1,tiki_sentiment
Đẹp dã man shop giao cực nhanh <3 sẽ ủng hộ tiếp.,1,tiki_sentiment
32513726905,1,dduongdev_shopee_raw
Thái độ lại khách hàng khi ib hỏi.,0,tiki_sentiment
Sảm phẩm đẹp nhưg áo đen hok giốg như hjh.,1,tiki_sentiment
Sản phẩm khi mặc hơi rộng và quá dài đối với tôi.,0,tiki_sentiment
79118630088,0,dduongdev_shopee_raw
"Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Mặc lên rất đẹp,chất vải cũng khá dày dặn nhưng vest hợp với người quản lý đi làm.",1,tiki_sentiment
71511726812,1,dduongdev_shopee_raw
12561256068,1,dduongdev_shopee_raw
Chất chơi người dơi luôn.,1,tiki_sentiment
Vải xấu và mỏng.,0,tiki_sentiment
11643953349,0,dduongdev_shopee_raw
Ok ban nhe.,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Rất đáng tiền.,1,tiki_sentiment
