,id,name,description,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,pay_later,current_seller,date_created,number_of_images,vnd_cashback,has_video,category,quantity_sold
4831,207705450,Giày Sneaker Converse Thời Trang Converse Run Star Hike - 172361V,Giày Sneaker Thời Trang Converse Run Star Hike - 172361V1. THÔNG TIN SẢN PHẨMTHÔNG TIN CHI TIẾT- Mã sản phẩm: 172361V- Màu chủ đạo : Vàng- Kiểu dáng: Run Star HikeMột bước ngoặt lớn trong việc nâng c...,2500000,2500000,dropship,Converse,0,0.0,0,True,Cons Đà Lạt,97,6,0,False,Giày thể thao cổ cao,0
4832,252266600,Giày Sneakers Nữ GEOX D Kristene A,"Giày sneaker nữ có đệm thoáng khí với cảm giác thoải mái đặc biệt. Phần trên màu trắng nhạt được tô điểm bằng các chi tiết màu nâu, màu đỏ sẫm kết hợp giữa vải nappa và da lộn dẻo dai. Với vẻ ngoài cá...",5400000,5400000,dropship,GEOX,0,0.0,0,True,SHOOZ,140,7,0,False,Giày thể thao cổ cao,0
4833,161565213,Giầy da thật nữ cao cổ Martin 20410,"       Giầy da thật nữ cao cổ Martin 20410   Bạn là một cô gái năng động và cá tính, thích sự nổi bật trước đám đông? Bạn đang muốn tìm cho mình một đôi giày thể thao sành điệu cá tính và hợp thờ...",624000,405600,dropship,OEM,0,0.0,0,True,TLG GOLD,577,9,10790,False,Root,0
4834,145139135,Giầy da thật nữ cao cổ Martin 20410,"       Giầy da thật nữ cao cổ Martin 20410   Bạn là một cô gái năng động và cá tính, thích sự nổi bật trước đám đông? Bạn đang muốn tìm cho mình một đôi giày thể thao sành điệu cá tính và hợp thờ...",624000,405600,dropship,OEM,0,0.0,0,True,TLG GOLD,642,9,10790,False,Root,0
4835,196888151,Giày Cổ cao Đế 7cm 2 khóa PB590-4097,"Giày Cổ cao Đế 7cm 2 khóa PB590-4097Cổ cao nhưng do đế cao nữa nên là nó rất tôn dáng- Có khóa kéo tiện lợi và dây thắt- Chất da mềm- Bên trong lót êm- Ấm ápChuẩn hình , Size chuẩnĐộ bền caoĐế bằn...",690000,590000,dropship,OEM,0,0.0,0,True,Pega88,371,5,15696,True,Giày thể thao cổ cao,0
4836,93214711,Giày Converse Chuck Taylor All Star Seasonal Colour - 168573V,THÔNG TIN SẢN PHẨM   Thương hiệuXuất xứ thương hiệuMỹSản xuất tạiViệt NamSKU168573VModelConverse Chuck Taylor All Star Chất liệuVải canvasHướng dẫn bảo quảnTránh mang ...,1500000,1275000,dropship,Converse,0,0.0,0,True,WearVN,859,6,0,False,Giày thể thao cổ cao,0
4837,92888647,Giày Converse Chuck 70 Sunflower Hi top - 162054C,THÔNG TIN SẢN PHẨM   Thương hiệuConverseXuất xứ thương hiệuMỹSản xuất tạiViệt Nam/ Ấn Độ/ Trung QuốcSKU162054CModelChuck Taylor All Star 1970sChất liệuVải canvasHướng dẫn...,2000000,1700000,dropship,Converse,0,0.0,0,True,WearVN,871,5,0,False,Giày thể thao cổ cao,0
4838,145249142,(XẢ LỖ)Giày thể thao cv cổ thấp(ảnh thật phía sau),"       ĐIểm nổi bật:   Đem lại sự năng động, trẻ trung, thoải mái lại thể hiện được cá tính. Nên giày thể thao nữ trở thành sự lựa chọn của các cô gái.    Đế giày và phần gót được độn cao nhưng ...",79000,79000,dropship,OEM,0,0.0,0,False,Giày BiBi,649,8,0,False,Root,1
4839,145251942,Giày thể thao vải cổ cao cho bạn nữ,"       Điểm nổi bật   + Sảm phẩm :Giày bata sắc màu hàng nhập    + Chất liệu: da   + Màu sắc : trắng và kem   + Kiểu giày: Đế thấp   + Kích thước: size 35, 36, 37, 38, 39   * Giày được làm t...",110000,110000,dropship,OEM,0,0.0,0,True,Giày BiBi,649,9,0,False,Root,0
4840,137739006,(Thanh lí) Giày Sneaker Đen Cao/ Thấp (Sẵn hàng tại shop),"       (Siêu Sale) Giày Sneaker Đen Basic   hàng cam kết như ảnh   hộp bill có nhé   randum   số lượng còn ít, lẻ size nên giá rất rẻ   Đổi trả miễn phí   ...",658000,658000,dropship,OEM,0,0.0,0,True,changbeostore,675,6,0,False,Giày thể thao cổ cao,0
4841,194411865,Giày thể thao cổ cao nữ cá tính năng động mã BTNCC220,"       Giày thể thao nữ mã BTNCC220 với thiết kế cổ cao, kèm chữ trên mũi giày, viền vải rách trong ngầu hơn. Sản phẩm được làm từ chất liệu vải mềm mại dễ bảo quản cùng đế cao su vừa bền vừa dễ d...",249000,249000,dropship,OEM,0,0.0,0,True,Giaydep24h,391,5,6624,False,Root,0
4842,123841845,Giày Converse Chuck Taylor All Star 1970s - 162050c,"       Giày Converse   Thiết kế cổ điển của Chuck 1970s với tone đen huyền thoại hiện đang được các bạn trẻ săn đón liên tục . Với sự thay đổi ở phần đế giày được phủ bóng và làm cao hơn, logo nề...",2000000,2000000,dropship,Converse,0,0.0,0,True,Cons Phan Thiết,725,3,0,False,Giày thể thao cổ cao,0
4843,212981823,Giày thể thao nam - nữ phong cách mới – G1007B,"Giày thể thao nam phong cách mới – GNA1007Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế vải cao cấp mềm, thoáng khíMũi gi...",1600000,800000,dropship,Bee Gee,0,0.0,0,True,BEE GEE SHOP,260,9,21283,True,Giày - Dép nữ,0
4844,242008149,"Giày Sneakers Nữ, Giày Thể Thao Nữ Độn Đế cao 3-4 Cm Chất Hàng Êm Mềm","       Giày Sneakers Nữ, Giày Thể Thao Nữ Độn Đế cao 3-4 Cm Chất Hàng Êm Mềm Hàng Loại 1- Fullbox Thoáng Khí Thuận Tiện Vận Động   Hệ Thống Phân Phối Giày Thể Thao Nam Nữ Cao Cấp Sang Chảnh Sỉ/Lẻ...",1183000,1183000,dropship,OEM,0,0.0,0,True,Siêu Thị Đà Lạt,194,5,157361,False,Root,0
4845,129942294,Giày sneakers Unisex cao cổ màu xanh Navy Converse Chuck Taylor All Star Classic - 127440C,"       GIÀY SNEAKERS CONVERSE - HÀNG CHÍNH HÃNG PHÂN PHỐI BỞI CONVERSE ĐÀ LẠT   Classic là dòng bán chạy số 1 của Converse, là dòng giày truyền thống của Converse được giữ đúng nguyên với bản ban...",1550000,1550000,dropship,Converse,0,0.0,0,True,Cons Đà Lạt,698,4,0,False,Root,0
4846,215094819,Giày Palladium Pallawave Cuff 97999-499-M,"Lấy cảm hứng từ nền tảng tác động tích cực của bộ sưu tập Palladium's Revolt, Pallawave là một dòng giày boot kết hợp kiểu giày thể thao mới được đặt tên theo hình dạng lượn sóng của đế ngoài chịu lực...",3500000,2450000,dropship,Palladium,0,0.0,0,True,Sneaker Buzz,242,6,0,False,Giày thể thao cổ cao,0
4847,204130354,CONVERSE - Giày sneakers nữ cổ cao Chuck Taylor All Star Move 568498C-0000_WHITE,CONVERSE - Giày sneakers nữ cổ cao Chuck Taylor All Star Move 568498C-0000_WHITEMàu sắc: WhiteChất liệu: Vải Canvas. Đế: Cao suThiết kế cổ cao đặc trưng với form ôm sát cổ chânDây thắt mảnh đơn giảnĐ...,2000000,2000000,seller_delivery,Converse,0,0.0,0,True,Maison Online,290,6,0,False,Giày thể thao cổ cao,0
4848,92764446,Giày Converse Chuck Taylor All Star Classic - 121185,THÔNG TIN SẢN PHẨMThương hiệuConverseXuất xứ thương hiệuMỹSản xuất tạiViệt NamSKU121185ModelChuck Taylor All Star ClassicChất liệuVải canvasHướng dẫn bảo quảnTránh mang sản phẩm khi t...,1550000,1317500,dropship,Converse,0,0.0,0,True,WearVN,871,5,0,False,Giày thể thao cổ cao,0
4849,197973389,Giày Sneaker nữ basic họa tiết cắt plazer SABLANCA 5050SE0009, LỢI ÍCH KHÁCH HÀNG SABLANCA Sản phẩm chất liệu cao cấp tạo độ mềm mại êm chân khi sử dụng Bảo hành trọn đời Tích luỹ điểm thưởng để hưởng các chính sách Khách hàng thân thiết SABLANCA CAM KẾT 100...,795000,795000,dropship,SABLANCA,0,0.0,0,True,SABLANCA,357,6,0,False,Giày thể thao cổ cao,1
4850,168514251,Giày boot da nam chealse boot cao cổ siêu đẹp phom cao chuẩn cổ chun hai bên dễ dàng tháo sỏ xưởng giày trí việt,       Giày boot da nam chealse boot cao cổ siêu đẹp phom cao chuẩn cổ chun hai bên dễ dàng tháo sỏ xưởng giày trí việt   CHI TIẾT SẢN PHẨM   - Chất liệu da loại 1 cao cấp nguyên tấm da 3 lớp mề...,250000,250000,dropship,OEM,0,0.0,0,True,xuonggiaynamtriviet,551,4,0,False,Root,0
4851,177594756,"Giày thể thao nữ, giày sneaker nữ thời trang 21181","       THUỘC TÍNH SẢN PHẨM   Chất liệu: da.   CHI TIẾT SẢN PHẨM   Giày dép cho bé kiểu dáng giày thể thao,giày thể thao cho bé,giày thể thao cho bé trai   Giày dép cho bé kiểu dáng giày thể th...",199701,199701,dropship,OEM,0,0.0,0,True,Giày dép TLG,500,8,5312,False,Root,0
4852,112958141,Giầy da thật nữ cao cổ Martin 20410,"       Giầy da thật nữ cao cổ Martin 20410   Chi tiết sản phẩm:   - Kiểu dáng : cổ cao   - Chất liệu đế giày : cao su   - Màu sắc: đen   - Kích thước : 35,36,37,38,39   ...",639800,575600,dropship,ĐỒ DA THÀNH LONG TLG,0,0.0,0,True,ĐỒ DA THÀNH LONG TLG,789,9,15313,False,Giày thể thao cổ cao,0
4853,111587422,"Giày sneaker vải streamers, hàng nhập Quảng Châu","       Mô tả sản phẩm:   Chất liệu vải bay thông thoáng bền bỉ, dễ giặt, nhanh khô và khó phai màu. Thân giày thiết kế đơn giản tạo cảm giác trẻ trung, hiện đại.   Kiếu dáng trẻ trung hiện đại, ...",224000,224000,dropship,SLINEN,0,0.0,0,True,Đức Hiệp Store,794,9,5959,False,Giày thể thao cổ cao,0
4854,31696053,Giày cao cổ vằn đen,"-Đôi giày này rất phù hợp với các bạn học sinh, sinh viên-Sẽ cảm thấy tự tin và sành điệu khi diện đôi giày này...",310000,310000,dropship,OEM,0,0.0,0,True,Giày dép Anh Phương,1462,6,0,False,Thời Trang,0
4855,173239836,Giầy da thật nữ cao cổ Martin 20410,"       Giầy da thật nữ cao cổ Martin 20410   Bạn là một cô gái năng động và cá tính, thích sự nổi bật trước đám đông? Bạn đang muốn tìm cho mình một đôi giày thể thao sành điệu cá tính và hợp thờ...",601700,541300,dropship,OEM,0,0.0,0,True,ĐỒ DA THÀNH LONG TLG,530,9,14400,False,Root,0
4856,177568605,"Giày thể thao ,giày sneaker thời trang 21183","       Giày dép cho bé kiểu dáng giày thể thao,giày thể thao cho bé,giày thể thao cho bé trai   Giày dép cho bé kiểu dáng giày thể thao,giày thể thao cho bé,giày thể thao cho bé trai   thiết kế ...",147293,147293,dropship,OEM,0,0.0,0,True,Giày dép TLG,500,10,3918,False,Root,0
4857,150531980,Giày nam martin cổ cao 20372,       -Đế cao su đúc nguyên khối giày dặn cứng cáp tăng độ mạnh mẽ của người đi -Phần mũi giày có những họa tiết chấm bi rất thời trang và tinh tế. Ngoài ra độ cao của đế có hai loại 3cm và 6cm g...,820000,474400,dropship,OEM,0,0.0,0,True,TLG GOLD,577,8,12620,False,Root,0
4858,145108594,Giầy da thật nữ cao cổ Martin 20410,"       Giầy da thật nữ cao cổ Martin 20410   Bạn là một cô gái năng động và cá tính, thích sự nổi bật trước đám đông? Bạn đang muốn tìm cho mình một đôi giày thể thao sành điệu cá tính và hợp thờ...",624000,405600,dropship,OEM,0,0.0,0,True,TLG GOLD,650,9,10790,False,Root,0
4859,145250017,Giày thể thao phản quang đế bằng,"       SIÊU HOT - SIÊU GIÀY-SIÊU GIẢM GIÁ   2 MÀU cá tính- khoẻ khoắn- kết hợp quần áo tẹt ga   ĐIểm nổi bật:   Đem lại sự năng động, trẻ trung, thoải mái lại thể hiện được cá tính. Nên giày th...",132000,132000,dropship,OEM,0,0.0,0,True,Giày BiBi,649,4,0,False,Root,0
4860,114740636,GIAFY CƯỚI - GIÀY CÔ DÂU BEJO H79 - XOÀN CÔNG CHÚA - WEDDING SHOES,       + THÔNG TIN SẢN PHẨM:   • Loại sản phẩm Giày cưới   • Weight 300GR   • Kiểu gót Gót vuông   • Độ cao gót 5.0 cm   • Loại mũi bít mũi (mũi nhọn)   • Chất liệu Da nhân tạo   • Phù hợp ...,910000,910000,dropship,Bejo,0,0.0,0,True,Bejo Giày Cưới Giày Đi Tiệc,781,4,0,False,Root,0
4861,27883492,Giày nữ cao cổ,"-Giày được thiết kế cao cổ khỏe đẹp ,rất thích hợp cho các bạn học sinh ,sinh viên...",310000,310000,dropship,OEM,0,0.0,0,True,Giày dép Anh Phương,1475,5,0,False,Thời Trang,6
4862,177557367,Giầy da thật nữ cao cổ Martin 20410,"       Giầy da thật nữ cao cổ Martin 20410   Nhắc đến giày thể thao mọi người sẽ nghĩ ngay đến sự tiện lợi, trẻ trung và dễ sử dụng của nó. Hiện nay giày thể thao không chỉ được biết đến ở các ph...",612480,612480,dropship,OEM,0,0.0,0,True,Giày dép TLG,501,9,16294,False,Root,0
4863,143870701,Giày Thời Trang Nữ Exull Mode 1116502760,"        THÔNG TIN SẢN PHẨM:   - Chất liệu chọn lọc tỉ mỉ   - Form giày may đúng tiêu chuẩn, đem lại sự thoải mái khi mang.   - Đường may tinh xảo giúp sản phẩm luôn bền đẹp theo thời gian.   -...",1539000,1539000,dropship,Exull,0,0.0,0,True,EXULL OFFICIAL,654,6,0,False,Root,0
4864,143870776,Giày Thời Trang Nữ Exull Mode 1116702071,"        THÔNG TIN SẢN PHẨM:   - Chất liệu chọn lọc tỉ mỉ   - Form giày may đúng tiêu chuẩn, đem lại sự thoải mái khi mang.   - Đường may tinh xảo giúp sản phẩm luôn bền đẹp theo thời gian.   -...",1539000,1539000,dropship,Exull,0,0.0,0,True,EXULL OFFICIAL,654,7,0,False,Root,0
4865,150539920,Giầy da thật nữ cao cổ Martin 20410,"       Giầy da thật nữ cao cổ Martin 20410   Bạn là một cô gái năng động và cá tính, thích sự nổi bật trước đám đông? Bạn đang muốn tìm cho mình một đôi giày thể thao sành điệu cá tính và hợp thờ...",624000,405600,dropship,OEM,0,0.0,0,True,TLG GOLD,577,9,10790,False,Root,0
4866,144703128,Giầy da thật nữ cao cổ Martin 20410,"       Giầy da thật nữ cao cổ Martin 20410   Bạn là một cô gái năng động và cá tính, thích sự nổi bật trước đám đông? Bạn đang muốn tìm cho mình một đôi giày thể thao sành điệu cá tính và hợp thờ...",624000,405600,dropship,OEM,0,0.0,0,True,TLG GOLD,650,9,10790,False,Root,0
4867,173234177,Giày nam martin cổ cao 20372,       -Đế cao su đúc nguyên khối giày dặn cứng cáp tăng độ mạnh mẽ của người đi -Phần mũi giày có những họa tiết chấm bi rất thời trang và tinh tế. Ngoài ra độ cao của đế có hai loại 3cm và 6cm g...,562300,505800,dropship,OEM,0,0.0,0,True,ĐỒ DA THÀNH LONG TLG,530,8,13456,False,Root,0
4868,253349230,Giày siêu nhẹ nam nữ D0001,"       Giày nam nữ siêu nhẹ 38   Hàng Quảng Châu nhập nguyên.   Chất liệu cao cấp.   Kiểu dáng màu sắc trẻ trung, năng động thích hợp đi chơi , thể thao    ảnh thật shop chụp   ...",124000,124000,dropship,OEM,0,0.0,0,True,Kho hàng Phú Lợi,126,1,0,False,Root,0
4869,172994739,Giầy da thật nữ cao cổ Martin 20410,"       Giầy da thật nữ cao cổ Martin 20410   Bạn là một cô gái năng động và cá tính, thích sự nổi bật trước đám đông? Bạn đang muốn tìm cho mình một đôi giày thể thao sành điệu cá tính và hợp thờ...",735000,735000,dropship,OEM,0,0.0,0,True,Túi xách tlg,531,9,19553,False,Root,0
4870,248611819,Giày Sneakers Nam Thời Trang Phong Cách Trẻ Tăng chiều Cao K01GN,       THÔNG TIN SẢN PHẨM :   ️ Mã Giày:   ️ Màu:   ️ Kiểu dáng :Thể Thao/Sneakers   ️ Kích thước ( Size ) : 39-40 - 41 - 42 - 43 - 44.   ️ Chất liệu.Sợi fabric   ️ Chất liệu đế : Cao su non...,250000,250000,dropship,OEM,0,0.0,0,True,Giadungdoisong ducthien,173,5,0,False,Root,0
4871,205113788,giày sneaker nam Under Amourr chinh hãng xách tay Mỹ,+ Công nghệ UA HOVR cung cấp 'cảm giác không trọng lực' để duy trì năng lượng trở lại giúp loại bỏ tác động + Lưới nén năng lượng chứa và tạo khuôn bọt UA HOVR để trả lại năng lượng bạn nạp vào + Lư...,2190000,2190000,dropship,OEM,0,0.0,0,True,Trang Outlet Store,305,3,0,False,Giày thể thao cổ cao,0
4872,194412545,Giày thể thao nữ mã BTNCC218,       Giày thể thao nữ mã BTNCC218 với thiết kế cổ cao phối cùng màu trắng đơn giản kèm sọc màu thêm khóa giày hiện đại. Sản phẩm được làm từ chất liệu da tổng hợp mềm mại dễ bảo quản cùng đế cao...,330000,330000,dropship,OEM,0,0.0,0,True,Giaydep24h,392,9,8779,False,Root,0
4873,182990968,"Giày snaker nữ,mã số A040,tăng chiều cao 7cm ,size từ 35-39.","       Tên sản phẩm: Dép nam,dép nữ   Công ty TNHH Xuất Nhập khẩu Interwyse   Xuất xứ: Thái Lan   Màu sắc: như trên phần mô tả   size:có hình ảnh mô tả   HÀNG CHUẨN   Thông tin nổi bật :   ...",260000,260000,dropship,OEM,0,0.0,0,True,vucama Store,474,5,0,False,Root,0
4874,262016628,Giày Thời Trang Nữ Converse Chuck Taylor All Star A02880C,️ Converse đã mang chất liệu denim cổ điển quay trở lại và thổi hồn vào thiết kế Converse Chuck Taylor All Star Denim Fashion. ️ Item này được hoàn thiện từ chất liệu vải dệt chéo twill và gây ấn tượn...,1650000,1650000,dropship,Converse,0,0.0,0,True,Cons Đà Lạt,108,2,0,False,Giày thể thao cổ cao,0
4875,261989592,Giày Chuck Taylor All Star Flux Ultra Lưới Mid A00808C,Giày Chuck Taylor All Star Flux Ultra Lưới Mid A00808C1. THÔNG TIN SẢN PHẨMTHÔNG TIN CHI TIẾT- Mã sản phẩm: A00808C- Màu chủ đạo: xanh đen- Kiểu dáng: Chuck Taylor All StarChuck Taylor All Star Flux ...,1900000,1900000,dropship,Converse,0,0.0,0,True,Cons Đà Lạt,108,2,0,False,Giày thể thao cổ cao,0
4876,261996795,Giày Converse Chuck Taylor All Star CX Lo Fi A02128C, Cam kết đóng hàng cẩn thận trước khi gửi. Tư vấn hỗ trợ khách hàng nhanh chóng nhiệt tình. 100% hàng chính hãng phân phối độc quyền. Đổi trả hàng theo đúng quy định của tikiThời gian bảo hành 1 thán...,2700000,2700000,dropship,Converse,0,0.0,0,True,Cons Đà Lạt,108,3,0,False,Giày thể thao cổ cao,0
4877,261949750,Giày Sneaker Nữ Đế Cao  Run Hike Star - 172362V," - Một bước ngoặt lớn trong việc nâng cao tinh thần bảo vệ môi trường, Run Star Hike Crater chắc chắn sẽ là đôi giày bạn yêu thích ,được thiết kế hướng tới một tương lai không chất thải và không carb...",2500000,2500000,dropship,Converse,0,0.0,0,True,Cons Đà Lạt,109,4,0,False,Giày thể thao cổ cao,0
4878,215094484,Giày Palladium Pallawave Cuff 97999-289-M,"Lấy cảm hứng từ nền tảng tác động tích cực của bộ sưu tập Palladium's Revolt, Pallawave là một dòng giày boot kết hợp kiểu giày thể thao mới được đặt tên theo hình dạng lượn sóng của đế ngoài chịu lực...",3500000,2450000,dropship,Palladium,0,0.0,0,True,Sneaker Buzz,242,6,0,False,Giày thể thao cổ cao,0
4879,214602280,AGE - Giày thể thao unisex cổ cao Top AGFT-CR-TOP-W-R013,"AGE - Giày thể thao unisex cổ cao Top AGFT-CR-TOP-W-R013Màu sắc: White/Red, Black, Black/Orange Chất liệu: Thân trên: Carbon Coated Canvas. Lớp lót: Canvas. Đế: Cao su Thiết kế cổ cao đặc trưng với...",1890000,1890000,seller_delivery,AGE,0,0.0,0,True,Maison Online,245,4,0,False,Giày thể thao cổ cao,0
4880,214602315,AGE - Giày thể thao unisex cổ cao Top AGFT-CR-TOP-BK013,"AGE - Giày thể thao unisex cổ cao Top AGFT-CR-TOP-BK013Màu sắc: White/Red, Black, Black/Orange Chất liệu: Thân trên: Carbon Coated Canvas. Lớp lót: Canvas. Đế: Cao su Thiết kế cổ cao đặc trưng với ...",1790000,1790000,seller_delivery,AGE,0,0.0,0,True,Maison Online,245,4,0,False,Giày thể thao cổ cao,0
4881,252265895,Giày Sneakers Nữ GEOX D Spherica C,• Giày thể thao nữ Spherica cực kỳ thoải mái với phong cách năng động và giản dị. Được làm bằng da nappa mềm mại với phần cổ giày bằng vải dệt đàn hồi để tạo sự vừa vặn hoàn hảo. Lớp lót và đế có thể ...,4500000,4500000,dropship,GEOX,0,0.0,0,True,SHOOZ,140,7,0,False,Giày thể thao cổ cao,0
4882,253357523,Giày Sneakers Nữ GEOX D Spherica A,"Giày Sneaker siêu nhẹ thoáng khí dành cho nữ mang phong cách thành thị và gu thẩm mỹ năng động. Sản phẩm có tông màu trắng và tím nhạt tuyệt đẹp, phiên bản này được làm từ vải dệt kim với chi tiết da ...",4800000,4800000,dropship,GEOX,0,0.0,0,True,SHOOZ,126,6,0,False,Giày thể thao cổ cao,0
4883,252263585,Giày Sneakers Bé Gái GEOX J Skylin G. C,Giày sneaker bé gái có đèn tích hợp với thiết kế rất thoải mái và thoáng khí. Giày sneaker Skylin được làm từ chất liệu da hiệu ứng màu đen và đỏ và là một món đồ hoàn hảo không thể thiếu trong tủ đồ ...,2400000,2400000,dropship,GEOX,0,0.0,0,True,SHOOZ,140,7,0,False,Giày thể thao cổ cao,0
4884,144545346,Giày san dan Cao Gót dạ hội khiêu vũ thoáng mát thời trang TL20201,       Họa tiết: màu sắc phù hợp   Nguồn cung cấp Thể loại: tại chỗ   Bên trong chất liệu: Giả da   Màu sắc: Trắng/Đen/Khaki/Nude/Nude   Loại sản phẩm: Giày cao gót   Giày tăng chiều cao: thấ...,519000,243000,dropship,OEM,0,0.0,0,True,TLG GOLD,651,6,6464,False,Root,0
4885,212945307,Giày Sneaker Vans Ua Old Skool Pig Suede - VN0A5JMI2PT Giày thể thao nữ màu hồng,Giày Sneaker Vans Ua Old Skool Pig Suede - VN0A5JMI2PT Giày thể thao nữ màu hồngTHÔNG TIN CHI TIẾT- Mã sản phẩm: VN0A5JMI2PT- Màu chủ đạo: Hồng- Kiểu dáng: Old SkoolTÍNH NĂNG SẢN PHẨM- Với Vans Old ...,2200000,2200000,dropship,Vans,0,0.0,0,True,Cons Đà Lạt,98,7,0,False,Giày thể thao cổ cao,0
4886,199119329,Giày thể thao nữ cao 3cm mã BTCCNU619 (Size 35 -> 39),Thông tin chi tiết giày thể thao nữ cao 3cm mã BTCCNU619:- Kiểu dáng: Giày thể thao nữ cổ cao- Chất liệu: Da tổng hợp- Độ cao: 3 cm- Màu sắc: Đen trắng- Kích cỡ: 35-36-37-38-39- Xuất xứ: Quảng Châu...,330000,330000,dropship,OEM,0,0.0,0,True,Giaydep24h,345,3,8779,False,Giày thể thao cổ cao,0
4887,249382790,Giày cao cổ Kcep KB2092,"Khi làm việc ngoài công trường, công nhân dễ xảy ra va chạm hay đạp phải các vật sắt nhọn gây tổn thương cho chân. Chính vì vậy, công nhân cần được trang bị một đôi giày chuyên dụng để bảo vệ đôi chân...",249000,249000,dropship,OEM,0,0.0,0,True,Bảo hộ lao động phúc vinh,164,2,0,False,Giày thể thao cổ cao,0
4888,216264948,Giày nam 2022 hàng mới về siêu chất lượng - X xanh,       CHÀO MỪNG BẠN GHÉ THĂM SHOP   ️ Các chương trình khuyến mại bất ngờ cực kỳ hấp dẫn sẽ có tại Shop mời bạn ấn theo dõi để biết thêm chi tiết   ️ FRRESHIP / HỖ TRỢ PHÍ VẬN CHUYỂN ( KHÁCH KO...,457600,457600,dropship,OEM,0,0.0,0,True,KLshop123,222,10,0,False,Root,0
4889,253295995,Giày siêu nhẹ lẻ size 37,"       Giày nam nữ siêu nhẹ 37   Hàng Quảng Châu nhập nguyên.   Chất liệu cao cấp.   Kiểu dáng màu sắc trẻ trung, năng động thích hợp đi chơi , thể thao    Ảnh thật shop chụp   ...",130000,130000,dropship,OEM,0,0.0,0,True,Kho hàng Thảo Trang,128,1,0,False,Root,0
4890,262597955,Giày Sneaker Unisex Converse 155535V Chuck Taylor All Star II Basket Weave Fuse,Giày Sneaker Unisex Converse 155535V Chuck Taylor All Star II Basket Weave Fuse - Xanh Lưới1. THÔNG TIN SẢN PHẨMTHÔNG TIN CHI TIẾT- Mã sản phẩm: 155535V- Màu chủ đạo: Xanh- Kiểu dáng: Chuck TaylorTÍ...,1700000,1700000,dropship,Converse,0,0.0,0,True,Cons Đà Lạt,102,8,0,False,Giày thể thao cổ cao,0
4891,261973239,Giày Converse Chuck Taylor All Star Lift Platform 560845C,Giày Converse Chuck Taylor All Star Lift Platform 560845C1. THÔNG TIN SẢN PHẨMTHÔNG TIN CHI TIẾT- Mã sản phẩm: 560845C- Màu chủ đạo: Đen- Kiểu dáng: CHUCK TAYLORTÍNH NĂNG SẢN PHẢM Converse Chuck Tay...,1800000,1800000,dropship,Converse,0,0.0,0,True,Cons Đà Lạt,109,7,0,False,Giày thể thao cổ cao,0
4892,261959001,Giày Converse nữ cao cổ hồng Chuck Taylor All Star 1970s Recycled Rpet Canvas - 172678C,"- Phối màu hiện đại đem lại vẻ ngoài bắt mắt ấn tượng hơn.- Đệm lót OrthoLite êm ái mang tới những bước đi nhẹ nhàng, thoải mái cho người sử dụng.- Chất liệu RPET Canvas mềm mại và thân thiện với môi ...",2000000,2000000,dropship,Converse,0,0.0,0,True,Cons Đà Lạt,109,4,0,False,Giày thể thao cổ cao,0
4893,262424044,Giày Vans Chính Hãng SK8-Hi Mixed Utility VN0A5JMJA57,Giày Vans Chính Hãng SK8-Hi Mixed Utility - VN0A5JMJA51. THÔNG TIN SẢN PHẨMTHÔNG TIN CHI TIẾT- Mã sản phẩm: VN0A5JMJA5- Màu chủ đạo: Xanh- Kiểu dáng: SK8-HiTÍNH NĂNG SẢN PHẨM- Sự xuất hiện dù chỉ m...,2000000,2000000,dropship,Vans,0,0.0,0,True,Cons Đà Lạt,104,7,0,False,Giày thể thao cổ cao,0
4894,252060217,Giày Converse Women Chuck Taylor All Star Lift Outline Sketch A05071C," Giày Chuck Taylor All Star Lift là một thiết kế nổi bật trong phong cách từ trước đến nay của Converse, mang đến cho người dùng một vẻ ngoài đầy sức sống và cá tính. Với đế giày cao cấp được làm từ...",1800000,1080000,dropship,Converse,0,0.0,0,True,Sneaker Buzz,150,7,0,False,Giày thể thao cổ cao,0
4895,252264605,Giày Sneakers Nữ GEOX D Rubidia A,"• Giày sneakers thoáng khí thoải mái dành cho nữ với tính thẩm mỹ tinh tế. Phần trên được làm từ da lộn và da mềm, Rubidia là một đôi giày sneakers linh hoạt với kiểu dáng lấy cảm hứng từ phong cách g...",5000000,5000000,dropship,GEOX,0,0.0,0,True,SHOOZ,140,7,0,False,Giày thể thao cổ cao,0
4896,252266092,Giày Sneakers Nữ GEOX D Kristene A,"Giày sneaker nữ có đệm thoáng khí với cảm giác thoải mái đặc biệt. Phần trên màu trắng nhạt được tô điểm bằng các chi tiết màu nâu, màu đỏ sẫm kết hợp giữa vải nappa và da lộn dẻo dai. Với vẻ ngoài cá...",5400000,5400000,dropship,GEOX,0,0.0,0,True,SHOOZ,140,7,0,False,Giày thể thao cổ cao,0
4897,252264845,Giày Sneakers Nữ GEOX D Jaysen G,"Chế tác từ vật liệu nhân tạo giả da và giả da lộn, Jeysen là phiên bản với 2 tông màu đặc biệt đen/ trắng được phối hài hòa trong bộ sưu tập phong cách capsule được giới thiê...",4600000,4600000,dropship,GEOX,0,0.0,0,True,SHOOZ,140,7,0,False,Giày thể thao cổ cao,0
